,0
increment_12510,7052253.646153498
increment_12540,7052843.746153499
increment_12570,7053433.846153499
increment_12600,7054023.946153499
increment_12630,7054614.046153499
increment_12660,7057636.017914796
increment_12690,7058225.817914796
increment_12720,7093415.382437899
increment_12750,7094002.482437899
increment_12780,7110921.961833822
increment_12810,7119077.403372462
increment_12840,7147465.451139145
increment_12870,7151908.936537116
increment_12900,7396823.3882407425
increment_12930,7435364.734239156
increment_12960,8508880.66833385
increment_12990,8537035.046017414
increment_13020,8571820.56494758
increment_13050,8605466.056389071
increment_13080,8623937.241955435
increment_13110,8671851.648495303
increment_13140,8691690.56880207
increment_13170,8693109.997936059
increment_13200,8693637.097936058
increment_13230,8699645.740262173
increment_13260,8700172.540262172
increment_13290,8700699.340262173
increment_13320,8701226.140262172
increment_13350,8701752.940262172
increment_13380,8702279.740262173
increment_13410,8713159.68062287
increment_13440,8718459.276410466
increment_13470,8718985.476410465
increment_13500,8736216.500716718
increment_13530,8736742.400716716
increment_13560,8737268.300716717
increment_13590,8751972.73713251
increment_13620,8752498.33713251
increment_13650,8753023.93713251
increment_13680,8753549.537132509
increment_13710,8754075.13713251
increment_13740,8754600.73713251
increment_13770,8755126.33713251
increment_13800,8755651.93713251
increment_13830,8756177.537132509
increment_13860,8756703.13713251
increment_13890,8757228.73713251
increment_13920,8765237.316893121
increment_13950,8765762.61689312
increment_13980,8766287.91689312
increment_14010,8766813.216893122
increment_14040,8767338.51689312
increment_14070,8767863.816893121
increment_14100,8768389.11689312
increment_14130,8776676.701107645
increment_14160,8874674.793040708
increment_14190,8878326.32230298
increment_14220,8892533.631785555
increment_14250,8893055.031785555
increment_14280,8938440.602987828
increment_14310,8956575.667849844
increment_14340,9051243.863644008
increment_14370,9056167.326422434
increment_14400,10099745.810045183
increment_14430,10104935.171355711
increment_14460,10110238.063940126
increment_14490,10210919.657344678
increment_14520,10250273.505867114
increment_14550,10263915.337977262
increment_14580,10285451.979230074
increment_14610,10290029.464136505
increment_14640,10292714.442040317
increment_14670,10293193.242040316
increment_14700,10293672.042040316
increment_14730,10294150.842040315
increment_14760,10294629.642040316
increment_14790,10295108.442040317
increment_14820,10295587.242040316
increment_14850,10296066.042040316
increment_14880,10308717.73208879
increment_14910,10309195.93208879
increment_14940,10309674.13208879
increment_14970,10324487.77772812
increment_15000,10364331.919815194
increment_15030,10364809.219815195
increment_15060,10365286.519815195
increment_15090,10365763.819815194
increment_15120,10366241.119815195
increment_15150,10366718.419815194
increment_15180,10367195.719815195
increment_15210,10367673.019815195
increment_15240,10368150.319815194
increment_15270,10368627.619815195
increment_15300,10369104.919815194
increment_15330,10369582.219815195
increment_15360,10370059.519815195
increment_15390,10370536.819815194
increment_15420,10371014.119815195
increment_15450,10371491.419815194
increment_15480,10371968.719815195
increment_15510,10372446.019815195
increment_15540,10382885.127553541
increment_15570,10383362.127553541
increment_15600,10485894.527763223
increment_15630,10486834.133725476
increment_15660,10487306.933725476
increment_15690,10493768.401255034
increment_15720,10518583.24860061
increment_15750,10527431.206449758
increment_15780,10716180.83107326
increment_15810,10732888.354387445
increment_15840,11865914.446929531
increment_15870,11868276.365192266
increment_15900,11896830.513405517
increment_15930,11974090.940580076
increment_15960,12057421.652397597
increment_15990,12069891.271063346
increment_16020,12070320.871063346
increment_16050,12077622.733059173
increment_16080,12078052.033059172
increment_16110,12078481.333059173
increment_16140,12078910.633059172
increment_16170,12079339.933059173
increment_16200,12079769.233059173
increment_16230,12080198.533059172
increment_16260,12080627.833059173
increment_16290,12081057.133059172
increment_16320,12096323.950981265
increment_16350,12096752.950981265
increment_16380,12097181.950981265
increment_16410,12097610.950981265
increment_16440,12123481.177969731
increment_16470,12123909.577969732
increment_16500,12124337.977969732
increment_16530,12124766.377969733
increment_16560,12125194.777969733
increment_16590,12125623.177969731
increment_16620,12126051.577969732
increment_16650,12126479.977969732
increment_16680,12126908.377969733
increment_16710,12127336.777969733
increment_16740,12127765.177969731
increment_16770,12128193.577969732
increment_16800,12128621.977969732
increment_16830,12129050.377969733
increment_16860,12129478.777969733
increment_16890,12129907.177969731
increment_16920,12130335.577969732
increment_16950,12130763.977969732
increment_16980,12131192.377969733
increment_17010,12148348.264736533
increment_17040,12266921.014994167
increment_17070,12269163.985856304
increment_17100,12301924.21432742
increment_17130,12320278.810955033
increment_17160,12327490.772054665
increment_17190,12327913.172054665
increment_17220,12433982.084161948
increment_17250,12434402.084161948
increment_17280,13451677.834858228
increment_17310,13529396.66804763
increment_17340,13569151.031561803
increment_17370,13716811.421064343
increment_17400,13718225.974792095
increment_17430,13737030.721494094
increment_17460,13755371.72560759
increment_17490,13755760.82560759
increment_17520,13756149.92560759
increment_17550,13756539.025607591
increment_17580,13756928.125607591
increment_17610,13757317.22560759
increment_17640,13757706.32560759
increment_17670,13758095.42560759
increment_17700,13758484.525607591
increment_17730,13758873.625607591
increment_17760,13804525.919343837
increment_17790,13804913.819343837
increment_17820,13805301.719343835
increment_17850,13805689.619343836
increment_17880,13814944.078406708
increment_17910,13815331.678406708
increment_17940,13815719.278406708
increment_17970,13816106.878406709
increment_18000,13816494.478406709
increment_18030,13816882.078406708
increment_18060,13817269.678406708
increment_18090,13817657.278406708
increment_18120,13818044.878406709
increment_18150,13818432.478406709
increment_18180,13818820.078406708
increment_18210,13819207.678406708
increment_18240,13819595.278406708
increment_18270,13819982.878406709
increment_18300,13820370.478406709
increment_18330,13820758.078406708
increment_18360,13821145.678406708
increment_18390,13821533.278406708
increment_18420,13853501.010044327
increment_18450,13853888.310044326
increment_18480,14006852.260491693
increment_18510,14007237.760491693
increment_18540,14007623.260491693
increment_18570,14008008.760491693
increment_18600,14019403.626186276
increment_18630,14036583.102867853
increment_18660,14100201.701209266
increment_18690,14123387.325563157
increment_18720,14962374.929530835
increment_18750,14976929.40266255
increment_18780,14977933.322605856
increment_18810,15080551.800112972
increment_18840,15081144.573540652
increment_18870,15133777.022556515
increment_18900,15134130.422556514
increment_18930,15134483.822556514
increment_18960,15134837.222556515
increment_18990,15135190.622556515
increment_19020,15135544.022556515
increment_19050,15135897.422556514
increment_19080,15136250.822556514
increment_19110,15136604.222556515
increment_19140,15136957.622556515
increment_19170,15137311.022556515
increment_19200,15137664.422556514
increment_19230,15138017.822556514
increment_19260,15138371.222556515
increment_19290,15138724.622556515
increment_19320,15139078.022556515
increment_19350,15139431.422556514
increment_19380,15139784.822556514
increment_19410,15140138.222556515
increment_19440,15140491.622556515
increment_19470,15140845.022556515
increment_19500,15141198.422556514
increment_19530,15151678.686939647
increment_19560,15152031.786939647
increment_19590,15152384.886939647
increment_19620,15152737.986939646
increment_19650,15153091.086939648
increment_19680,15153444.186939647
increment_19710,15153797.286939647
increment_19740,15154150.386939647
increment_19770,15154503.486939646
increment_19800,15154856.586939648
increment_19830,15155209.686939647
increment_19860,15155562.786939647
increment_19890,15155915.886939647
increment_19920,15194550.69113416
increment_19950,15208283.679351695
increment_19980,15229628.43708119
increment_20010,15229979.13708119
increment_20040,15248022.808563035
increment_20070,15248373.208563035
increment_20100,15320667.460651338
increment_20130,15321016.960651338
increment_20160,16436872.390794694
increment_20190,16464294.983131135
increment_20220,16472149.787707949
increment_20250,16515081.632418387
increment_20280,16568774.641635202
increment_20310,16569099.841635201
increment_20340,16576907.706313217
increment_20370,16577232.606313217
increment_20400,16577557.506313216
increment_20430,16577882.406313216
increment_20460,16578207.306313217
increment_20490,16578532.206313217
increment_20520,16578857.106313217
increment_20550,16579182.006313216
increment_20580,16579506.906313216
increment_20610,16579831.806313217
increment_20640,16591996.19742893
increment_20670,16592320.49742893
increment_20700,16616225.976746136
increment_20730,16616549.676746137
increment_20760,16616873.376746137
increment_20790,16617351.474596392
increment_20820,16617674.874596393
increment_20850,16617998.274596393
increment_20880,16618321.674596393
increment_20910,16618645.074596394
increment_20940,16618968.474596392
increment_20970,16619291.874596393
increment_21000,16619615.274596393
increment_21030,16619938.674596393
increment_21060,16620262.074596394
increment_21090,16620585.474596392
increment_21120,16620908.874596393
increment_21150,16621232.274596393
increment_21180,16621555.674596393
increment_21210,16621879.074596394
increment_21240,16622202.474596392
increment_21270,16622525.874596393
increment_21300,16622849.274596393
increment_21330,16623172.674596393
increment_21360,16805372.793116093
increment_21390,16805693.19311609
increment_21420,16815988.155893307
increment_21450,16833905.22615229
increment_21480,16880869.854502752
increment_21510,16888080.939362388
increment_21540,16931161.847334314
increment_21570,16965993.179172695
increment_21600,18205116.653535735
increment_21630,18214019.48701955
increment_21660,18226523.351147547
increment_21690,18297519.117216032
increment_21720,18309587.225068074
increment_21750,18393544.432895053
increment_21780,18393835.132895052
increment_21810,18394125.83289505
increment_21840,18394416.53289505
increment_21870,18394707.232895054
increment_21900,18394997.932895053
increment_21930,18395288.632895052
increment_21960,18395579.33289505
increment_21990,18395870.03289505
increment_22020,18396160.732895054
increment_22050,18396451.432895053
increment_22080,18396742.132895052
increment_22110,18397032.83289505
increment_22140,18397323.53289505
increment_22170,18397614.232895054
increment_22200,18397904.932895053
increment_22230,18398195.632895052
increment_22260,18398486.33289505
increment_22290,18398777.03289505
increment_22320,18399067.732895054
increment_22350,18399358.432895053
increment_22380,18399649.132895052
increment_22410,18399939.83289505
increment_22440,18400230.53289505
increment_22470,18400521.232895054
increment_22500,18400811.932895053
increment_22530,18401102.632895052
increment_22560,18401393.33289505
increment_22590,18401684.03289505
increment_22620,18401974.732895054
increment_22650,18402265.432895053
increment_22680,18402556.132895052
increment_22710,18402846.83289505
increment_22740,18403866.067267686
increment_22770,18404156.46726769
increment_22800,18518419.710873064
increment_22830,18524514.418065645
increment_22860,18537251.16241099
increment_22890,18538489.892555706
increment_22920,18563285.85725746
increment_22950,18563573.257257458
increment_22980,18611026.376502782
increment_23010,18636996.434893485
increment_23040,19743089.14407585
increment_23070,19769188.057240225
increment_23100,19788778.619218644
increment_23130,19789045.619218644
increment_23160,19804847.635907788
increment_23190,19816839.592811123
increment_23220,19817105.99281112
increment_23250,19817372.392811123
increment_23280,19817638.79281112
increment_23310,19817905.19281112
increment_23340,19818171.592811123
increment_23370,19818437.99281112
increment_23400,19818704.392811123
increment_23430,19818970.79281112
increment_23460,19819237.19281112
increment_23490,19819503.592811123
increment_23520,19819769.99281112
increment_23550,19820036.392811123
increment_23580,19820302.79281112
increment_23610,19820569.19281112
increment_23640,19820835.592811123
increment_23670,19821101.99281112
increment_23700,19821368.392811123
increment_23730,19821634.79281112
increment_23760,19821901.19281112
increment_23790,19822167.592811123
increment_23820,19822433.99281112
increment_23850,19822700.392811123
increment_23880,19822966.79281112
increment_23910,19823233.19281112
increment_23940,19823499.592811123
increment_23970,19823765.99281112
increment_24000,19824032.392811123
increment_24030,19824298.79281112
increment_24060,19824565.19281112
increment_24090,19824831.592811123
increment_24120,19825097.99281112
increment_24150,19825364.69281112
increment_24180,19825631.392811123
increment_24210,19825898.092811123
increment_24240,19907272.780923504
increment_24270,19917298.30563685
increment_24300,19917563.80563685
increment_24330,19937310.175736237
increment_24360,19937575.675736237
increment_24390,19966243.03222169
increment_24420,20024286.221035253
increment_24450,20030707.98277066
increment_24480,20982176.04802932
increment_24510,21118063.658070616
increment_24540,21288134.105239097
increment_24570,21354483.61059921
increment_24600,21403559.915395066
increment_24630,21432500.958053395
increment_24660,21432938.199563228
increment_24690,21461194.318097595
increment_24720,21538246.0002101
increment_24750,21538683.541719936
increment_24780,21539086.813381586
increment_24810,21539491.585043237
increment_24840,21539896.656704888
increment_24870,21540301.72836654
increment_24900,21540707.100028187
increment_24930,21541113.071689833
increment_24960,21542131.954792336
increment_24990,21543314.95948711
increment_25020,21543901.393689446
increment_25050,21544378.136637434
increment_25080,21544855.179585423
increment_25110,21545332.22253341
increment_25140,21545749.589100603
increment_25170,21546167.8556678
increment_25200,21546586.422234997
increment_25230,21547021.72411587
increment_25260,21547738.216161195
increment_25290,21548173.81804207
increment_25320,21548545.277639337
increment_25350,21549177.620321356
increment_25380,21549543.77009504
increment_25410,21549912.01986872
increment_25440,21550280.269642405
increment_25470,21550648.81941609
increment_25500,21551017.369189773
increment_25530,21551387.118963458
increment_25560,21551757.76873714
increment_25590,21552128.418510824
increment_25620,21554082.022749707
increment_25650,21554738.466767125
increment_25680,21618928.73308313
increment_25710,21626125.994796157
increment_25740,21627870.67097057
increment_25770,21628235.706437048
increment_25800,21634053.81722859
increment_25830,21634418.25269507
increment_25860,21960706.81206799
increment_25890,22025625.669944536
increment_25920,23272535.242684465
increment_25950,23539586.16825175
increment_25980,23603902.67754929
increment_26010,23792495.165853336
increment_26040,23792886.35114998
increment_26070,23807732.350736998
increment_26100,23808124.174968023
increment_26130,23808516.29919905
increment_26160,23808908.72343007
increment_26190,23809301.1476611
increment_26220,23809693.871892124
increment_26250,23810086.89612315
increment_26280,23810480.520354167
increment_26310,23810874.444585193
increment_26340,23811268.66881622
increment_26370,23811741.264711734
increment_26400,23848283.760031935
increment_26430,23848756.355927452
increment_26460,23849288.17341305
increment_26490,23849761.069308564
increment_26520,23860518.560400303
increment_26550,23911553.67767777
increment_26580,23912037.649777442
increment_26610,23912521.921877116
increment_26640,23913017.09141002
increment_26670,23913512.260942917
increment_26700,23914007.730475813
increment_26730,23914503.500008717
increment_26760,23914998.930607233
increment_26790,23915497.661205746
increment_26820,23915997.291804265
increment_26850,23916613.59457874
increment_26880,23946564.112651218
increment_26910,23985252.73735719
increment_26940,23985869.340131663
increment_26970,23986486.542906135
increment_27000,23987104.045680612
increment_27030,23987722.14845508
increment_27060,23989729.287900206
increment_27090,23990746.921755232
increment_27120,24056990.217374142
increment_27150,24086617.32283998
increment_27180,24105791.304707617
increment_27210,24122843.034749232
increment_27240,24123711.28860938
increment_27270,24124495.169656903
increment_27300,24472991.704862844
increment_27330,24603616.596290268
increment_27360,25510681.808188368
increment_27390,25978137.382965237
increment_27420,26135931.333664946
increment_27450,26205678.760005098
increment_27480,26206527.020570647
increment_27510,26207375.581136193
increment_27540,26208224.14170175
increment_27570,26209072.7022673
increment_27600,26209921.562832847
increment_27630,26210770.423398398
increment_27660,26211619.28396395
increment_27690,26212375.184180085
increment_27720,26213140.199565206
increment_27750,26213905.814950332
increment_27780,26214758.566542868
increment_27810,26215524.181928
increment_27840,26216475.66216804
increment_27870,26217310.685030073
increment_27900,26218145.70789211
increment_27930,26218981.030754153
increment_27960,26219816.353616185
increment_27990,26220651.676478222
increment_28020,26221446.149741102
increment_28050,26222241.223003987
increment_28080,26223036.296266865
increment_28110,26223831.669529747
increment_28140,26224627.04279263
increment_28170,26225422.716055516
increment_28200,26226145.65679285
increment_28230,26226874.543433737
increment_28260,26227502.284327112
increment_28290,26228134.825220488
increment_28320,26228767.96611387
increment_28350,26243386.659387685
increment_28380,26244020.100281063
increment_28410,26244653.541174434
increment_28440,26245287.28206782
increment_28470,26245921.322961193
increment_28500,26249517.56487952
increment_28530,26250489.263744663
increment_28560,26313567.458817124
increment_28590,26398891.855736
increment_28620,26403084.788115785
increment_28650,26405467.805477306
increment_28680,26408942.642862372
increment_28710,26409682.445693664
increment_28740,26518688.34450596
increment_28770,26587804.645335697
increment_28800,27557299.49228151
increment_28830,28127616.423282754
increment_28860,28390990.400306243
increment_28890,28404173.944518972
increment_28920,28406170.82794452
increment_28950,28407761.069955185
increment_28980,28408500.953512244
increment_29010,28409241.137069296
increment_29040,28458063.09027718
increment_29070,28458802.97383424
increment_29100,28459425.695453376
increment_29130,28460147.664380394
increment_29160,28460869.633307412
increment_29190,28461591.902234435
increment_29220,28462314.471161455
increment_29250,28463037.04008847
increment_29280,28464323.39567167
increment_29310,28465044.76459869
increment_29340,28465766.13352571
increment_29370,28466487.502452727
increment_29400,28467208.871379748
increment_29430,28467930.240306765
increment_29460,28468762.082740393
increment_29490,28469594.52517402
increment_29520,28470426.96760765
increment_29550,28471302.174450073
increment_29580,28472134.616883703
increment_29610,28472967.359317325
increment_29640,28473788.846353926
increment_29670,28474703.87129699
increment_29700,28475419.269414157
increment_29730,28476205.022468835
increment_29760,28477175.21584012
increment_29790,28501096.03162023
increment_29820,28501821.434844747
increment_29850,28502559.794266388
increment_29880,28503220.682023555
increment_29910,28503882.169780713
